ID,RA,DEC,HEALPixels
12742,153.00084381,-14.85010000,26664 26666
12743,154.38545919,-14.85010000,26659 26665
12744,155.77007458,-14.85010000,26660 26662
12745,157.15468996,-14.85010000,26639 26661
12746,158.53930535,-14.85010000,26648 26650
12747,159.92392073,-14.85010000,26643 26649
12748,161.30853611,-14.85010000,26644 26646
12749,162.69315150,-14.85010000,25279 26645
12750,164.07776688,-14.85010000,25320 25322
12751,165.46238227,-14.85010000,25315 25321
12752,166.84699765,-14.85010000,25316 25318
12753,168.23161304,-14.85010000,25295 25317
12754,169.61622842,-14.85010000,25304 25306
12755,171.00084381,-14.85010000,25299 25305
12756,172.38545919,-14.85010000,25300 25302
12757,173.77007458,-14.85010000,25215 25301
12758,175.15468996,-14.85010000,25384 25386
12759,176.53930535,-14.85010000,25379 25385
12760,177.92392073,-14.85010000,25380 25382
12761,179.30853611,-14.85010000,25359 25381
12762,180.69315150,-14.85010000,25370
12763,182.07776688,-14.85010000,25368 25369
12764,183.46238227,-14.85010000,25363 25366
12765,184.84699765,-14.85010000,25364 25365
12766,186.23161304,-14.85010000,25023 25066
12767,187.61622842,-14.85010000,25064 25065
12768,189.00084381,-14.85010000,25059 25062
12769,190.38545919,-14.85010000,25060 25061
12770,191.77007458,-14.85010000,25039 25050
12771,193.15468996,-14.85010000,25048 25049
12772,194.53930535,-14.85010000,25043 25046
12773,195.92392073,-14.85010000,25044 25045
12774,197.30853611,-14.85010000,24959 25642
12775,198.69315150,-14.85010000,25640 25641
12776,200.07776688,-14.85010000,25635 25638
12777,201.46238227,-14.85010000,25636 25637
12778,202.84699765,-14.85010000,25615 25626
12779,204.23161304,-14.85010000,25624 25625
12780,205.61622842,-14.85010000,25619 25622
12781,207.00084381,-14.85010000,25620 25621
12782,208.38545919,-14.85010000,44735 44778
12783,209.77007458,-14.85010000,44776 44777
12784,211.15468996,-14.85010000,44771 44774
12785,212.53930535,-14.85010000,44772 44773
12786,213.92392073,-14.85010000,44751 44762
12787,215.30853611,-14.85010000,44760 44761
12788,216.69315150,-14.85010000,44755 44758
12789,218.07776688,-14.85010000,44756 44757
12790,219.46238227,-14.85010000,44671 44842
12791,220.84699765,-14.85010000,44840 44841
12792,222.23161304,-14.85010000,44835 44838
12793,223.61622842,-14.85010000,44836 44837
12794,225.00084381,-14.85010000,44815
12795,226.38545919,-14.85010000,44824 44826
12796,227.77007458,-14.85010000,44819 44825
12797,229.15468996,-14.85010000,44820 44822
12798,230.53930535,-14.85010000,44479 44821
12799,231.92392073,-14.85010000,44520 44522
12800,233.30853611,-14.85010000,44515 44521
12801,234.69315150,-14.85010000,44516 44518
12802,236.07776688,-14.85010000,44495 44517
12803,237.46238227,-14.85010000,44504 44506
12804,238.84699765,-14.85010000,44499 44505
12805,240.23161304,-14.85010000,44500 44502
12806,241.61622842,-14.85010000,44415 44501
12807,243.00084381,-14.85010000,30760 30762
12808,244.38545919,-14.85010000,30755 30761
12809,245.77007458,-14.85010000,30756 30758
12810,247.15468996,-14.85010000,30735 30757
12811,248.53930535,-14.85010000,30744 30746
12812,249.92392073,-14.85010000,30739 30745
12813,251.30853611,-14.85010000,30740 30742
12814,252.69315150,-14.85010000,29375 30741
12815,254.07776688,-14.85010000,29416 29418
12816,255.46238227,-14.85010000,29411 29417
12817,256.84699765,-14.85010000,29412 29414
12818,258.23161304,-14.85010000,29391 29413
12819,259.61622842,-14.85010000,29400 29402
12820,261.00084381,-14.85010000,29395 29401
12821,262.38545919,-14.85010000,29396 29398
12822,263.77007458,-14.85010000,29311 29397
12823,265.15468996,-14.85010000,29480 29482
12824,266.53930535,-14.85010000,29475 29481
12825,267.92392073,-14.85010000,29476 29478
12826,269.30853611,-14.85010000,29455 29477
12827,270.69315150,-14.85010000,29466
12828,272.07776688,-14.85010000,29464 29465
12829,273.46238227,-14.85010000,29459 29462
12830,274.84699765,-14.85010000,29460 29461
12831,276.23161304,-14.85010000,29119 29162
12832,277.61622842,-14.85010000,29160 29161
12833,279.00084381,-14.85010000,29155 29158
12834,280.38545919,-14.85010000,29156 29157
12835,281.77007458,-14.85010000,29135 29146
12836,283.15468996,-14.85010000,29144 29145
12837,284.53930535,-14.85010000,29139 29142
12838,285.92392073,-14.85010000,29140 29141
12839,287.30853611,-14.85010000,29055 29738
12840,288.69315150,-14.85010000,29736 29737
12841,290.07776688,-14.85010000,29731 29734
12842,291.46238227,-14.85010000,29732 29733
12843,292.84699765,-14.85010000,29711 29722
12844,294.23161304,-14.85010000,29720 29721
12845,295.61622842,-14.85010000,29715 29718
12846,297.00084381,-14.85010000,29716 29717
12847,298.38545919,-14.85010000,48831 48874
12848,299.77007458,-14.85010000,48872 48873
12849,301.15468996,-14.85010000,48867 48870
12850,302.53930535,-14.85010000,48868 48869
12851,303.92392073,-14.85010000,48847 48858
12852,305.30853611,-14.85010000,48856 48857
12853,306.69315150,-14.85010000,48851 48854
12854,308.07776688,-14.85010000,48852 48853
12855,309.46238227,-14.85010000,48767 48938
12856,310.84699765,-14.85010000,48936 48937
12857,312.23161304,-14.85010000,48931 48934
12858,313.61622842,-14.85010000,48932 48933
12859,315.00084381,-14.85010000,48911
12860,316.38545919,-14.85010000,48920 48922
12861,317.77007458,-14.85010000,48915 48921
12862,319.15468996,-14.85010000,48916 48918
12863,320.53930535,-14.85010000,48575 48917
12864,321.92392073,-14.85010000,48616 48618
12865,323.30853611,-14.85010000,48611 48617
12866,324.69315150,-14.85010000,48612 48614
12867,326.07776688,-14.85010000,48591 48613
12868,327.46238227,-14.85010000,48600 48602
12869,328.84699765,-14.85010000,48595 48601
12870,330.23161304,-14.85010000,48596 48598
12871,331.61622842,-14.85010000,48511 48597
12872,333.00084381,-14.85010000,18472 18474
12873,334.38545919,-14.85010000,18467 18473
12874,335.77007458,-14.85010000,18468 18470
12875,337.15468996,-14.85010000,18447 18469
12876,338.53930535,-14.85010000,18456 18458
12877,339.92392073,-14.85010000,18451 18457
12878,341.30853611,-14.85010000,18452 18454
12879,342.69315150,-14.85010000,17087 18453
12880,344.07776688,-14.85010000,17128 17130
12881,345.46238227,-14.85010000,17123 17129
12882,346.84699765,-14.85010000,17124 17126
12883,348.23161304,-14.85010000,17103 17125
12884,349.61622842,-14.85010000,17112 17114
12885,351.00084381,-14.85010000,17107 17113
12886,352.38545919,-14.85010000,17108 17110
12887,353.77007458,-14.85010000,17023 17109
12888,355.15468996,-14.85010000,17192 17194
12889,356.53930535,-14.85010000,17187 17193
12890,357.92392073,-14.85010000,17188 17190
12891,359.30853611,-14.85010000,17167 17189
12892,0.00000000,-13.95010000,17200
12893,1.37931034,-13.95010000,17179
12894,2.75862069,-13.95010000,17180
12895,4.13793103,-13.95010000,17175
12896,5.51724138,-13.95010000,17216
12897,6.89655172,-13.95010000,16875
12898,8.27586207,-13.95010000,16876
12899,9.65517241,-13.95010000,16871
12900,11.03448276,-13.95010000,16880
12901,12.41379310,-13.95010000,16859
12902,13.79310345,-13.95010000,16860
12903,15.17241379,-13.95010000,16855
12904,16.55172414,-13.95010000,17536
12905,17.93103448,-13.95010000,17451
12906,19.31034483,-13.95010000,17452
12907,20.68965517,-13.95010000,17447
12908,22.06896552,-13.95010000,17456
12909,23.44827586,-13.95010000,17435
12910,24.82758621,-13.95010000,17436
12911,26.20689655,-13.95010000,17431
12912,27.58620690,-13.95010000,17472
12913,28.96551724,-13.95010000,36587
12914,30.34482759,-13.95010000,36588
12915,31.72413793,-13.95010000,36583
12916,33.10344828,-13.95010000,36592
12917,34.48275862,-13.95010000,36571
12918,35.86206897,-13.95010000,
12919,37.24137931,-13.95010000,36572
12920,38.62068966,-13.95010000,36567
12921,40.00000000,-13.95010000,36736
12922,41.37931034,-13.95010000,36651
12923,42.75862069,-13.95010000,36652
12924,44.13793103,-13.95010000,36647
12925,45.51724138,-13.95010000,36656
12926,46.89655172,-13.95010000,36635
12927,48.27586207,-13.95010000,36636
12928,49.65517241,-13.95010000,36631
12929,51.03448276,-13.95010000,36672
12930,52.41379310,-13.95010000,36331
12931,53.79310345,-13.95010000,36332
12932,55.17241379,-13.95010000,36327
12933,56.55172414,-13.95010000,36336
12934,57.93103448,-13.95010000,36315
12935,59.31034483,-13.95010000,36316
12936,60.68965517,-13.95010000,36311
12937,62.06896552,-13.95010000,22656
12938,63.44827586,-13.95010000,22571
12939,64.82758621,-13.95010000,22572
12940,66.20689655,-13.95010000,22567
12941,67.58620690,-13.95010000,22576
12942,68.96551724,-13.95010000,22555
12943,70.34482759,-13.95010000,22556
12944,71.72413793,-13.95010000,22551
12945,73.10344828,-13.95010000,22592
12946,74.48275862,-13.95010000,21227
12947,75.86206897,-13.95010000,21228
12948,77.24137931,-13.95010000,21223
12949,78.62068966,-13.95010000,21232
12950,80.00000000,-13.95010000,21211
12951,81.37931034,-13.95010000,21212
12952,82.75862069,-13.95010000,21207
12953,84.13793103,-13.95010000,21376
12954,85.51724138,-13.95010000,21291
12955,86.89655172,-13.95010000,21292
12956,88.27586207,-13.95010000,21287
12957,89.65517241,-13.95010000,21296
12958,91.03448276,-13.95010000,21275
12959,92.41379310,-13.95010000,21276
12960,93.79310345,-13.95010000,21271
12961,95.17241379,-13.95010000,21312
12962,96.55172414,-13.95010000,20971
12963,97.93103448,-13.95010000,20972
12964,99.31034483,-13.95010000,20967
12965,100.68965517,-13.95010000,20976
12966,102.06896552,-13.95010000,20955
12967,103.44827586,-13.95010000,20956
12968,104.82758621,-13.95010000,20951
12969,106.20689655,-13.95010000,21632
12970,107.58620690,-13.95010000,
12971,108.96551724,-13.95010000,21547
12972,110.34482759,-13.95010000,21548
12973,111.72413793,-13.95010000,21543
12974,113.10344828,-13.95010000,21552
12975,114.48275862,-13.95010000,21531
12976,115.86206897,-13.95010000,21532
12977,117.24137931,-13.95010000,21527
12978,118.62068966,-13.95010000,21568
12979,120.00000000,-13.95010000,40683
12980,121.37931034,-13.95010000,40684
12981,122.75862069,-13.95010000,40679
12982,124.13793103,-13.95010000,40688
12983,125.51724138,-13.95010000,40667
12984,126.89655172,-13.95010000,40668
12985,128.27586207,-13.95010000,40663
12986,129.65517241,-13.95010000,40832
12987,131.03448276,-13.95010000,40747
12988,132.41379310,-13.95010000,40748
12989,133.79310345,-13.95010000,40743
12990,135.17241379,-13.95010000,40752
12991,136.55172414,-13.95010000,40731
12992,137.93103448,-13.95010000,40732
12993,139.31034483,-13.95010000,40727
12994,140.68965517,-13.95010000,40768
12995,142.06896552,-13.95010000,40427
12996,143.44827586,-13.95010000,40428
12997,144.82758621,-13.95010000,40423
12998,146.20689655,-13.95010000,40432
12999,147.58620690,-13.95010000,40411
13000,148.96551724,-13.95010000,40412
13001,150.34482759,-13.95010000,40407
13002,151.72413793,-13.95010000,26752
13003,153.10344828,-13.95010000,26667
13004,154.48275862,-13.95010000,26668
13005,155.86206897,-13.95010000,26663
13006,157.24137931,-13.95010000,26672
13007,158.62068966,-13.95010000,26651
13008,160.00000000,-13.95010000,26652
13009,161.37931034,-13.95010000,26647
13010,162.75862069,-13.95010000,26688
13011,164.13793103,-13.95010000,25323
13012,165.51724138,-13.95010000,25324
13013,166.89655172,-13.95010000,25319
13014,168.27586207,-13.95010000,25328
13015,169.65517241,-13.95010000,25307
13016,171.03448276,-13.95010000,25308
13017,172.41379310,-13.95010000,25303
13018,173.79310345,-13.95010000,25472
13019,175.17241379,-13.95010000,25387
13020,176.55172414,-13.95010000,25388
13021,177.93103448,-13.95010000,25383
13022,179.31034483,-13.95010000,25392
13023,180.68965517,-13.95010000,
13024,182.06896552,-13.95010000,25371
13025,183.44827586,-13.95010000,25372
13026,184.82758621,-13.95010000,25367
13027,186.20689655,-13.95010000,25408
13028,187.58620690,-13.95010000,25067
13029,188.96551724,-13.95010000,25068
13030,190.34482759,-13.95010000,25063
13031,191.72413793,-13.95010000,25072
13032,193.10344828,-13.95010000,25051
13033,194.48275862,-13.95010000,25052
13034,195.86206897,-13.95010000,25047
13035,197.24137931,-13.95010000,25728
13036,198.62068966,-13.95010000,25643
13037,200.00000000,-13.95010000,25644
13038,201.37931034,-13.95010000,25639
13039,202.75862069,-13.95010000,25648
13040,204.13793103,-13.95010000,25627
13041,205.51724138,-13.95010000,25628
13042,206.89655172,-13.95010000,25623
13043,208.27586207,-13.95010000,25664
13044,209.65517241,-13.95010000,44779
13045,211.03448276,-13.95010000,44780
13046,212.41379310,-13.95010000,44775
13047,213.79310345,-13.95010000,44784
13048,215.17241379,-13.95010000,44763
13049,216.55172414,-13.95010000,44764
13050,217.93103448,-13.95010000,44759
13051,219.31034483,-13.95010000,44928
13052,220.68965517,-13.95010000,44843
13053,222.06896552,-13.95010000,44844
13054,223.44827586,-13.95010000,44839
13055,224.82758621,-13.95010000,44848
13056,226.20689655,-13.95010000,44827
13057,227.58620690,-13.95010000,44828
13058,228.96551724,-13.95010000,44823
13059,230.34482759,-13.95010000,44864
13060,231.72413793,-13.95010000,44523
13061,233.10344828,-13.95010000,44524
13062,234.48275862,-13.95010000,44519
13063,235.86206897,-13.95010000,44528
13064,237.24137931,-13.95010000,44507
13065,238.62068966,-13.95010000,44508
13066,240.00000000,-13.95010000,44503
13067,241.37931034,-13.95010000,30848
13068,242.75862069,-13.95010000,30763
13069,244.13793103,-13.95010000,30764
13070,245.51724138,-13.95010000,30759
13071,246.89655172,-13.95010000,30768
13072,248.27586207,-13.95010000,30747
13073,249.65517241,-13.95010000,30748
13074,251.03448276,-13.95010000,30743
13075,252.41379310,-13.95010000,
13076,253.79310345,-13.95010000,30784
13077,255.17241379,-13.95010000,29419
13078,256.55172414,-13.95010000,29420
13079,257.93103448,-13.95010000,29415
13080,259.31034483,-13.95010000,29424
13081,260.68965517,-13.95010000,29403
13082,262.06896552,-13.95010000,29404
13083,263.44827586,-13.95010000,29399
13084,264.82758621,-13.95010000,29568
13085,266.20689655,-13.95010000,29483
13086,267.58620690,-13.95010000,29484
13087,268.96551724,-13.95010000,29479
13088,270.34482759,-13.95010000,29488
13089,271.72413793,-13.95010000,29467
13090,273.10344828,-13.95010000,29468
13091,274.48275862,-13.95010000,29463
13092,275.86206897,-13.95010000,29504
13093,277.24137931,-13.95010000,29163
13094,278.62068966,-13.95010000,29164
13095,280.00000000,-13.95010000,29159
13096,281.37931034,-13.95010000,29168
13097,282.75862069,-13.95010000,29147
13098,284.13793103,-13.95010000,29148
13099,285.51724138,-13.95010000,29143
13100,286.89655172,-13.95010000,29824
13101,288.27586207,-13.95010000,29739
13102,289.65517241,-13.95010000,29740
13103,291.03448276,-13.95010000,29735
13104,292.41379310,-13.95010000,29744
13105,293.79310345,-13.95010000,29723
13106,295.17241379,-13.95010000,29724
13107,296.55172414,-13.95010000,29719
13108,297.93103448,-13.95010000,29760
13109,299.31034483,-13.95010000,48875
13110,300.68965517,-13.95010000,48876
13111,302.06896552,-13.95010000,48871
13112,303.44827586,-13.95010000,48880
13113,304.82758621,-13.95010000,48859
13114,306.20689655,-13.95010000,48860
13115,307.58620690,-13.95010000,48855
13116,308.96551724,-13.95010000,49024
13117,310.34482759,-13.95010000,48939
13118,311.72413793,-13.95010000,48940
13119,313.10344828,-13.95010000,48935
13120,314.48275862,-13.95010000,48944
13121,315.86206897,-13.95010000,48923
13122,317.24137931,-13.95010000,48924
13123,318.62068966,-13.95010000,48919
13124,320.00000000,-13.95010000,48960
13125,321.37931034,-13.95010000,48619
13126,322.75862069,-13.95010000,48620
13127,324.13793103,-13.95010000,
13128,325.51724138,-13.95010000,48615
13129,326.89655172,-13.95010000,48624
13130,328.27586207,-13.95010000,48603
13131,329.65517241,-13.95010000,48604
13132,331.03448276,-13.95010000,48599
13133,332.41379310,-13.95010000,18560
13134,333.79310345,-13.95010000,18475
13135,335.17241379,-13.95010000,18476
13136,336.55172414,-13.95010000,18471
13137,337.93103448,-13.95010000,18480
13138,339.31034483,-13.95010000,18459
13139,340.68965517,-13.95010000,18460
13140,342.06896552,-13.95010000,18455
13141,343.44827586,-13.95010000,18496
13142,344.82758621,-13.95010000,17131
13143,346.20689655,-13.95010000,17132
13144,347.58620690,-13.95010000,17127
13145,348.96551724,-13.95010000,17136
13146,350.34482759,-13.95010000,17115
13147,351.72413793,-13.95010000,17116
13148,353.10344828,-13.95010000,17111
13149,354.48275862,-13.95010000,17280
13150,355.86206897,-13.95010000,17195
13151,357.24137931,-13.95010000,17196
13152,358.62068966,-13.95010000,17191
13153,0.68776286,-13.05010000,17201
13154,2.06180866,-13.05010000,17182 17204
13155,3.43585446,-13.05010000,17181 17183
13156,4.80990026,-13.05010000,17218 17224
13157,6.18394606,-13.05010000,17217 17219
13158,7.55799186,-13.05010000,16878 17220
13159,8.93203767,-13.05010000,16877 16879
13160,10.30608347,-13.05010000,16882 16888
13161,11.68012927,-13.05010000,16881 16883
13162,13.05417507,-13.05010000,16862 16884
13163,14.42822087,-13.05010000,16861 16863
13164,15.80226667,-13.05010000,17538 17544
13165,17.17631247,-13.05010000,17537 17539
13166,18.55035828,-13.05010000,17454 17540
13167,19.92440408,-13.05010000,17453 17455
13168,21.29844988,-13.05010000,17458 17464
13169,22.67249568,-13.05010000,17457 17459
13170,24.04654148,-13.05010000,17438 17460
13171,25.42058728,-13.05010000,17437 17439
13172,26.79463309,-13.05010000,17474 17480
13173,28.16867889,-13.05010000,17473 17475
13174,29.54272469,-13.05010000,17476
13175,30.91677049,-13.05010000,36590 36591
13176,32.29081629,-13.05010000,36589 36600
13177,33.66486209,-13.05010000,36594 36595
13178,35.03890789,-13.05010000,36593 36596
13179,36.41295370,-13.05010000,36574 36575
13180,37.78699950,-13.05010000,36573 36744
13181,39.16104530,-13.05010000,36738 36739
13182,40.53509110,-13.05010000,36737 36740
13183,41.90913690,-13.05010000,36654 36655
13184,43.28318270,-13.05010000,36653 36664
13185,44.65722851,-13.05010000,36658 36659
13186,46.03127431,-13.05010000,36657 36660
13187,47.40532011,-13.05010000,36638 36639
13188,48.77936591,-13.05010000,36637 36680
13189,50.15341171,-13.05010000,36674 36675
13190,51.52745751,-13.05010000,36673 36676
13191,52.90150331,-13.05010000,36334 36335
13192,54.27554912,-13.05010000,36333 36344
13193,55.64959492,-13.05010000,36338 36339
13194,57.02364072,-13.05010000,36337 36340
13195,58.39768652,-13.05010000,36318 36319
13196,59.77173232,-13.05010000,36317
13197,61.14577812,-13.05010000,22658 22664
13198,62.51982392,-13.05010000,22657 22659
13199,63.89386973,-13.05010000,22574 22660
13200,65.26791553,-13.05010000,22573 22575
13201,66.64196133,-13.05010000,22578 22584
13202,68.01600713,-13.05010000,22577 22579
13203,69.39005293,-13.05010000,22558 22580
13204,70.76409873,-13.05010000,22557 22559
13205,72.13814454,-13.05010000,22594 22600
13206,73.51219034,-13.05010000,22593 22595
13207,74.88623614,-13.05010000,21230 22596
13208,76.26028194,-13.05010000,21229 21231
13209,77.63432774,-13.05010000,21234 21240
13210,79.00837354,-13.05010000,21233 21235
13211,80.38241934,-13.05010000,21214 21236
13212,81.75646515,-13.05010000,21213 21215
13213,83.13051095,-13.05010000,21378 21384
13214,84.50455675,-13.05010000,21377 21379
13215,85.87860255,-13.05010000,21294 21380
13216,87.25264835,-13.05010000,21293 21295
13217,88.62669415,-13.05010000,21298 21304
13218,90.00073996,-13.05010000,21299
13219,91.37478576,-13.05010000,21297 21300
13220,92.74883156,-13.05010000,21278 21279
13221,94.12287736,-13.05010000,21277 21320
13222,95.49692316,-13.05010000,21314 21315
13223,96.87096896,-13.05010000,21313 21316
13224,98.24501476,-13.05010000,20974 20975
13225,99.61906057,-13.05010000,20973 20984
13226,100.99310637,-13.05010000,20978 20979
13227,102.36715217,-13.05010000,20977 20980
13228,103.74119797,-13.05010000,20958 20959
13229,105.11524377,-13.05010000,20957 21640
13230,106.48928957,-13.05010000,21634 21635
13231,107.86333538,-13.05010000,21633 21636
13232,109.23738118,-13.05010000,21550 21551
13233,110.61142698,-13.05010000,21549 21560
13234,111.98547278,-13.05010000,21554 21555
13235,113.35951858,-13.05010000,21553 21556
13236,114.73356438,-13.05010000,21534 21535
13237,116.10761018,-13.05010000,21533 21576
13238,117.48165599,-13.05010000,21570 21571
13239,118.85570179,-13.05010000,21569 21572
13240,120.22974759,-13.05010000,40686
13241,121.60379339,-13.05010000,40685 40687
13242,122.97783919,-13.05010000,40690 40696
13243,124.35188499,-13.05010000,40689 40691
13244,125.72593080,-13.05010000,40670 40692
13245,127.09997660,-13.05010000,40669 40671
13246,128.47402240,-13.05010000,40834 40840
13247,129.84806820,-13.05010000,40833 40835
13248,131.22211400,-13.05010000,40750 40836
13249,132.59615980,-13.05010000,40749 40751
13250,133.97020560,-13.05010000,40754 40760
13251,135.34425141,-13.05010000,40753 40755
13252,136.71829721,-13.05010000,40734 40756
13253,138.09234301,-13.05010000,40733 40735
13254,139.46638881,-13.05010000,40770 40776
13255,140.84043461,-13.05010000,40769 40771
13256,142.21448041,-13.05010000,40430 40772
13257,143.58852621,-13.05010000,40429 40431
13258,144.96257202,-13.05010000,40434 40440
13259,146.33661782,-13.05010000,40433 40435
13260,147.71066362,-13.05010000,40414 40436
13261,149.08470942,-13.05010000,40413 40415
13262,150.45875522,-13.05010000,26760
13263,151.83280102,-13.05010000,26754 26755
13264,153.20684683,-13.05010000,26753 26756
13265,154.58089263,-13.05010000,26670 26671
13266,155.95493843,-13.05010000,26669 26680
13267,157.32898423,-13.05010000,26674 26675
13268,158.70303003,-13.05010000,26673 26676
13269,160.07707583,-13.05010000,26654 26655
13270,161.45112163,-13.05010000,26653 26696
13271,162.82516744,-13.05010000,26690 26691
13272,164.19921324,-13.05010000,26689 26692
13273,165.57325904,-13.05010000,25326 25327
13274,166.94730484,-13.05010000,25325 25336
13275,168.32135064,-13.05010000,25330 25331
13276,169.69539644,-13.05010000,25329 25332
13277,171.06944225,-13.05010000,25310 25311
13278,172.44348805,-13.05010000,25309 25480
13279,173.81753385,-13.05010000,25474 25475
13280,175.19157965,-13.05010000,25473 25476
13281,176.56562545,-13.05010000,25390 25391
13282,177.93967125,-13.05010000,25389 25400
13283,179.31371705,-13.05010000,25394 25395
13284,180.68776286,-13.05010000,25393
13285,182.06180866,-13.05010000,25374 25396
13286,183.43585446,-13.05010000,25373 25375
13287,184.80990026,-13.05010000,25410 25416
13288,186.18394606,-13.05010000,25409 25411
13289,187.55799186,-13.05010000,25070 25412
13290,188.93203767,-13.05010000,25069 25071
13291,190.30608347,-13.05010000,25074 25080
13292,191.68012927,-13.05010000,25073 25075
13293,193.05417507,-13.05010000,25054 25076
13294,194.42822087,-13.05010000,25053 25055
13295,195.80226667,-13.05010000,25730 25736
13296,197.17631247,-13.05010000,25729 25731
13297,198.55035828,-13.05010000,25646 25732
13298,199.92440408,-13.05010000,25645 25647
13299,201.29844988,-13.05010000,25650 25656
13300,202.67249568,-13.05010000,25649 25651
13301,204.04654148,-13.05010000,25630 25652
13302,205.42058728,-13.05010000,25629 25631
13303,206.79463309,-13.05010000,25666 25672
13304,208.16867889,-13.05010000,25665 25667
13305,209.54272469,-13.05010000,25668
13306,210.91677049,-13.05010000,44782 44783
13307,212.29081629,-13.05010000,44781 44792
13308,213.66486209,-13.05010000,44786 44787
13309,215.03890789,-13.05010000,44785 44788
13310,216.41295370,-13.05010000,44766 44767
13311,217.78699950,-13.05010000,44765 44936
13312,219.16104530,-13.05010000,44930 44931
13313,220.53509110,-13.05010000,44929 44932
13314,221.90913690,-13.05010000,44846 44847
13315,223.28318270,-13.05010000,44845 44856
13316,224.65722851,-13.05010000,44850 44851
13317,226.03127431,-13.05010000,44849 44852
13318,227.40532011,-13.05010000,44830 44831
13319,228.77936591,-13.05010000,44829 44872
13320,230.15341171,-13.05010000,44866 44867
13321,231.52745751,-13.05010000,44865 44868
13322,232.90150331,-13.05010000,44526 44527
13323,234.27554912,-13.05010000,44525 44536
13324,235.64959492,-13.05010000,44530 44531
13325,237.02364072,-13.05010000,44529 44532
13326,238.39768652,-13.05010000,44510 44511
13327,239.77173232,-13.05010000,44509
13328,241.14577812,-13.05010000,30850 30856
13329,242.51982392,-13.05010000,30849 30851
13330,243.89386973,-13.05010000,30766 30852
13331,245.26791553,-13.05010000,30765 30767
13332,246.64196133,-13.05010000,30770 30776
13333,248.01600713,-13.05010000,30769 30771
13334,249.39005293,-13.05010000,30750 30772
13335,250.76409873,-13.05010000,30749 30751
13336,252.13814454,-13.05010000,30786 30792
13337,253.51219034,-13.05010000,30785 30787
13338,254.88623614,-13.05010000,29422 30788
13339,256.26028194,-13.05010000,29421 29423
13340,257.63432774,-13.05010000,29426 29432
13341,259.00837354,-13.05010000,29425 29427
13342,260.38241934,-13.05010000,29406 29428
13343,261.75646515,-13.05010000,29405 29407
13344,263.13051095,-13.05010000,29570 29576
13345,264.50455675,-13.05010000,29569 29571
13346,265.87860255,-13.05010000,29486 29572
13347,267.25264835,-13.05010000,29485 29487
13348,268.62669415,-13.05010000,29490 29496
13349,270.00073996,-13.05010000,29491
13350,271.37478576,-13.05010000,29489 29492
13351,272.74883156,-13.05010000,29470 29471
13352,274.12287736,-13.05010000,29469 29512
13353,275.49692316,-13.05010000,29506 29507
13354,276.87096896,-13.05010000,29505 29508
13355,278.24501476,-13.05010000,29166 29167
13356,279.61906057,-13.05010000,29165 29176
13357,280.99310637,-13.05010000,29170 29171
13358,282.36715217,-13.05010000,29169 29172
13359,283.74119797,-13.05010000,29150 29151
13360,285.11524377,-13.05010000,29149 29832
13361,286.48928957,-13.05010000,29826 29827
13362,287.86333538,-13.05010000,29825 29828
13363,289.23738118,-13.05010000,29742 29743
13364,290.61142698,-13.05010000,29741 29752
13365,291.98547278,-13.05010000,29746 29747
13366,293.35951858,-13.05010000,29745 29748
13367,294.73356438,-13.05010000,29726 29727
13368,296.10761018,-13.05010000,29725 29768
13369,297.48165599,-13.05010000,29762 29763
13370,298.85570179,-13.05010000,29761 29764
13371,300.22974759,-13.05010000,48878
13372,301.60379339,-13.05010000,48877 48879
13373,302.97783919,-13.05010000,48882 48888
13374,304.35188499,-13.05010000,48881 48883
13375,305.72593080,-13.05010000,48862 48884
13376,307.09997660,-13.05010000,48861 48863
13377,308.47402240,-13.05010000,49026 49032
13378,309.84806820,-13.05010000,49025 49027
13379,311.22211400,-13.05010000,48942 49028
13380,312.59615980,-13.05010000,48941 48943
13381,313.97020560,-13.05010000,48946 48952
13382,315.34425141,-13.05010000,48945 48947
13383,316.71829721,-13.05010000,48926 48948
13384,318.09234301,-13.05010000,48925 48927
13385,319.46638881,-13.05010000,48962 48968
13386,320.84043461,-13.05010000,48961 48963
13387,322.21448041,-13.05010000,48622 48964
13388,323.58852621,-13.05010000,48621 48623
13389,324.96257202,-13.05010000,48626 48632
13390,326.33661782,-13.05010000,48625 48627
13391,327.71066362,-13.05010000,48606 48628
13392,329.08470942,-13.05010000,48605 48607
13393,330.45875522,-13.05010000,18568
13394,331.83280102,-13.05010000,18562 18563
13395,333.20684683,-13.05010000,18561 18564
13396,334.58089263,-13.05010000,18478 18479
13397,335.95493843,-13.05010000,18477 18488
13398,337.32898423,-13.05010000,18482 18483
13399,338.70303003,-13.05010000,18481 18484
13400,340.07707583,-13.05010000,18462 18463
13401,341.45112163,-13.05010000,18461 18504
13402,342.82516744,-13.05010000,18498 18499
13403,344.19921324,-13.05010000,18497 18500
13404,345.57325904,-13.05010000,17134 17135
13405,346.94730484,-13.05010000,17133 17144
13406,348.32135064,-13.05010000,17138 17139
13407,349.69539644,-13.05010000,17137 17140
13408,351.06944225,-13.05010000,17118 17119
13409,352.44348805,-13.05010000,17117 17288
13410,353.81753385,-13.05010000,17282 17283
13411,355.19157965,-13.05010000,17281 17284
13412,356.56562545,-13.05010000,17198 17199
13413,357.93967125,-13.05010000,17197 17208
13414,359.31371705,-13.05010000,17202 17203
13415,0.00000000,-12.15010000,
